AIRPORT,APT_COUNTRY,APT_NAME,DATE_FROM,FORMAT
EDDP,Germany,Leipzig-Halle,201803,IR390
EDDP,Germany,Leipzig-Halle,201804,IR390
EDDP,Germany,Leipzig-Halle,201805,IR390
EDDP,Germany,Leipzig-Halle,201806,IR390
EDDP,Germany,Leipzig-Halle,201807,IR390
EDDP,Germany,Leipzig-Halle,201808,IR390
EDDP,Germany,Leipzig-Halle,201809,IR390
EDDP,Germany,Leipzig-Halle,201810,IR390
EDDP,Germany,Leipzig-Halle,201811,IR390
EDDP,Germany,Leipzig-Halle,201812,IR390
EDDP,Germany,Leipzig-Halle,201901,IR390
EDDP,Germany,Leipzig-Halle,201902,IR390
EDDP,Germany,Leipzig-Halle,201903,IR390
EDDR,Germany,Saarbruecken,201510,IR390
EDDR,Germany,Saarbruecken,201511,IR390
EDDR,Germany,Saarbruecken,201512,IR390
EDDR,Germany,Saarbruecken,201601,IR390
EDDR,Germany,Saarbruecken,201602,IR390
EDDR,Germany,Saarbruecken,201603,IR390
EDDR,Germany,Saarbruecken,201604,IR390
EDDR,Germany,Saarbruecken,201605,IR390
EDDR,Germany,Saarbruecken,201606,IR390
EDDR,Germany,Saarbruecken,201607,IR390
EDDR,Germany,Saarbruecken,201608,IR390
EDDR,Germany,Saarbruecken,201609,IR390
EDDR,Germany,Saarbruecken,201610,IR390
EDDR,Germany,Saarbruecken,201611,IR390
EDDR,Germany,Saarbruecken,201612,IR390
EDDR,Germany,Saarbruecken,201701,IR390
EDDR,Germany,Saarbruecken,201702,IR390
EDDR,Germany,Saarbruecken,201703,IR390
EDDR,Germany,Saarbruecken,201704,IR390
EDDR,Germany,Saarbruecken,201705,IR390
EDDR,Germany,Saarbruecken,201706,IR390
EDDR,Germany,Saarbruecken,201707,IR390
EDDR,Germany,Saarbruecken,201708,IR390
EDDR,Germany,Saarbruecken,201709,IR390
EDDR,Germany,Saarbruecken,201710,IR390
EDDR,Germany,Saarbruecken,201711,IR390
EDDR,Germany,Saarbruecken,201712,IR390
EDDR,Germany,Saarbruecken,201801,IR390
EDDR,Germany,Saarbruecken,201802,IR390
EDDR,Germany,Saarbruecken,201803,IR390
EDDR,Germany,Saarbruecken,201804,IR390
EDDR,Germany,Saarbruecken,201805,IR390
EDDR,Germany,Saarbruecken,201806,IR390
EDDR,Germany,Saarbruecken,201807,IR390
EDDR,Germany,Saarbruecken,201808,IR390
EDDR,Germany,Saarbruecken,201809,IR390
EDDR,Germany,Saarbruecken,201810,IR390
EDDR,Germany,Saarbruecken,201811,IR390
EDDR,Germany,Saarbruecken,201812,IR390
EDDR,Germany,Saarbruecken,201901,IR390
EDDR,Germany,Saarbruecken,201902,IR390
EDDR,Germany,Saarbruecken,201903,IR390
EDDS,Germany,Stuttgart,201501,IR691
EDDS,Germany,Stuttgart,201502,IR691
EDDS,Germany,Stuttgart,201503,IR691
EDDS,Germany,Stuttgart,201504,IR691
EDDS,Germany,Stuttgart,201505,IR691
EDDS,Germany,Stuttgart,201506,IR691
EDDS,Germany,Stuttgart,201507,IR691
EDDS,Germany,Stuttgart,201508,IR691
EDDS,Germany,Stuttgart,201509,IR691
EDDS,Germany,Stuttgart,201510,IR691
EDDS,Germany,Stuttgart,201511,IR691
EDDS,Germany,Stuttgart,201512,IR691
EDDS,Germany,Stuttgart,201601,IR691
EDDS,Germany,Stuttgart,201602,IR691
EDDS,Germany,Stuttgart,201603,IR691
EDDS,Germany,Stuttgart,201604,IR691
EDDS,Germany,Stuttgart,201605,IR691
EDDS,Germany,Stuttgart,201606,IR691
EDDS,Germany,Stuttgart,201607,IR691
EDDS,Germany,Stuttgart,201608,IR691
EDDS,Germany,Stuttgart,201609,IR691
EDDS,Germany,Stuttgart,201610,IR691
EDDS,Germany,Stuttgart,201611,IR691
EDDS,Germany,Stuttgart,201612,IR691
EDDS,Germany,Stuttgart,201701,IR390
EDDS,Germany,Stuttgart,201702,IR390
EDDS,Germany,Stuttgart,201703,IR390
EDDS,Germany,Stuttgart,201704,IR390
EDDS,Germany,Stuttgart,201705,IR390
EDDS,Germany,Stuttgart,201706,IR390
EDDS,Germany,Stuttgart,201707,IR390
EDDS,Germany,Stuttgart,201708,IR390
EDDS,Germany,Stuttgart,201709,IR390
EDDS,Germany,Stuttgart,201710,IR390
EDDS,Germany,Stuttgart,201711,IR390
EDDS,Germany,Stuttgart,201712,IR390
EDDS,Germany,Stuttgart,201801,IR390
EDDS,Germany,Stuttgart,201802,IR390
EDDS,Germany,Stuttgart,201803,IR390
EDDS,Germany,Stuttgart,201804,IR390
EDDS,Germany,Stuttgart,201805,IR390
EDDS,Germany,Stuttgart,201806,IR390
EDDS,Germany,Stuttgart,201807,IR390
EDDS,Germany,Stuttgart,201808,IR390
EDDS,Germany,Stuttgart,201809,IR390
EDDS,Germany,Stuttgart,201810,IR390
EDDS,Germany,Stuttgart,201811,IR390
EDDS,Germany,Stuttgart,201812,IR390
EDDS,Germany,Stuttgart,201901,IR390
EDDS,Germany,Stuttgart,201902,IR390
EDDS,Germany,Stuttgart,201903,IR390
EDDT,Germany,Berlin/ Tegel,201501,IR691
EDDT,Germany,Berlin/ Tegel,201502,IR691
EDDT,Germany,Berlin/ Tegel,201503,IR390
EDDT,Germany,Berlin/ Tegel,201504,IR390
EDDT,Germany,Berlin/ Tegel,201505,IR390
EDDT,Germany,Berlin/ Tegel,201506,IR390
EDDT,Germany,Berlin/ Tegel,201507,IR390
EDDT,Germany,Berlin/ Tegel,201508,IR390
EDDT,Germany,Berlin/ Tegel,201509,IR390
EDDT,Germany,Berlin/ Tegel,201510,IR390
EDDT,Germany,Berlin/ Tegel,201511,IR390
EDDT,Germany,Berlin/ Tegel,201512,IR390
EDDT,Germany,Berlin/ Tegel,201601,IR390
EDDT,Germany,Berlin/ Tegel,201602,IR390
EDDT,Germany,Berlin/ Tegel,201603,IR390
EDDT,Germany,Berlin/ Tegel,201604,IR390
EDDT,Germany,Berlin/ Tegel,201605,IR390
EDDT,Germany,Berlin/ Tegel,201606,IR390
EDDT,Germany,Berlin/ Tegel,201607,IR390
EDDT,Germany,Berlin/ Tegel,201608,IR390
EDDT,Germany,Berlin/ Tegel,201609,IR390
EDDT,Germany,Berlin/ Tegel,201610,IR390
EDDT,Germany,Berlin/ Tegel,201611,IR390
EDDT,Germany,Berlin/ Tegel,201612,IR390
EDDT,Germany,Berlin/ Tegel,201701,IR390
EDDT,Germany,Berlin/ Tegel,201702,IR390
EDDT,Germany,Berlin/ Tegel,201703,IR390
EDDT,Germany,Berlin/ Tegel,201704,IR390
EDDT,Germany,Berlin/ Tegel,201705,IR390
EDDT,Germany,Berlin/ Tegel,201706,IR390
EDDT,Germany,Berlin/ Tegel,201707,IR390
EDDT,Germany,Berlin/ Tegel,201708,IR390
EDDT,Germany,Berlin/ Tegel,201709,IR390
EDDT,Germany,Berlin/ Tegel,201710,IR390
EDDT,Germany,Berlin/ Tegel,201711,IR390
EDDT,Germany,Berlin/ Tegel,201712,IR390
EDDT,Germany,Berlin/ Tegel,201801,IR390
EDDT,Germany,Berlin/ Tegel,201802,IR390
EDDT,Germany,Berlin/ Tegel,201803,IR390
EDDT,Germany,Berlin/ Tegel,201804,IR390
EDDT,Germany,Berlin/ Tegel,201805,IR390
EDDT,Germany,Berlin/ Tegel,201806,IR390
EDDT,Germany,Berlin/ Tegel,201807,IR390
EDDT,Germany,Berlin/ Tegel,201808,IR390
EDDT,Germany,Berlin/ Tegel,201809,IR390
EDDT,Germany,Berlin/ Tegel,201810,IR390
EDDT,Germany,Berlin/ Tegel,201811,IR390
EDDT,Germany,Berlin/ Tegel,201812,IR390
EDDT,Germany,Berlin/ Tegel,201901,IR390
EDDT,Germany,Berlin/ Tegel,201902,IR390
EDDT,Germany,Berlin/ Tegel,201903,IR390
EDDV,Germany,Hanover,201501,IR390
EDDV,Germany,Hanover,201502,IR390
EDDV,Germany,Hanover,201503,IR390
EDDV,Germany,Hanover,201504,IR390
EDDV,Germany,Hanover,201505,IR390
EDDV,Germany,Hanover,201506,IR390
EDDV,Germany,Hanover,201507,IR390
EDDV,Germany,Hanover,201508,IR390
EDDV,Germany,Hanover,201509,IR390
EDDV,Germany,Hanover,201510,IR390
EDDV,Germany,Hanover,201511,IR390
EDDV,Germany,Hanover,201512,IR390
EDDV,Germany,Hanover,201601,IR390
EDDV,Germany,Hanover,201602,IR390
EDDV,Germany,Hanover,201603,IR390
EDDV,Germany,Hanover,201604,IR390
EDDV,Germany,Hanover,201605,IR390
EDDV,Germany,Hanover,201606,IR390
EDDV,Germany,Hanover,201607,IR390
EDDV,Germany,Hanover,201608,IR390
EDDV,Germany,Hanover,201609,IR390
EDDV,Germany,Hanover,201610,IR390
EDDV,Germany,Hanover,201611,IR390
EDDV,Germany,Hanover,201612,IR390
EDDV,Germany,Hanover,201701,IR390
EDDV,Germany,Hanover,201702,IR390
EDDV,Germany,Hanover,201703,IR390
EDDV,Germany,Hanover,201704,IR390
EDDV,Germany,Hanover,201705,IR390
EDDV,Germany,Hanover,201706,IR390
EDDV,Germany,Hanover,201707,IR390
EDDV,Germany,Hanover,201708,IR390
EDDV,Germany,Hanover,201709,IR390
EDDV,Germany,Hanover,201710,IR390
EDDV,Germany,Hanover,201711,IR390
EDDV,Germany,Hanover,201712,IR390
EDDV,Germany,Hanover,201801,IR390
EDDV,Germany,Hanover,201802,IR390
EDDV,Germany,Hanover,201803,IR390
EDDV,Germany,Hanover,201804,IR390
EDDV,Germany,Hanover,201805,IR390
EDDV,Germany,Hanover,201806,IR390
EDDV,Germany,Hanover,201807,IR390
EDDV,Germany,Hanover,201808,IR390
EDDV,Germany,Hanover,201809,IR390
EDDV,Germany,Hanover,201810,IR390
EDDV,Germany,Hanover,201811,IR390
EDDV,Germany,Hanover,201812,IR390
EDDV,Germany,Hanover,201901,IR390
EDDV,Germany,Hanover,201902,IR390
EDDV,Germany,Hanover,201903,IR390
EDDW,Germany,Bremen,201502,IR390
EDDW,Germany,Bremen,201503,IR390
EDDW,Germany,Bremen,201504,IR390
EDDW,Germany,Bremen,201505,IR390
EDDW,Germany,Bremen,201506,IR390
EDDW,Germany,Bremen,201507,IR390
EDDW,Germany,Bremen,201508,IR390
EDDW,Germany,Bremen,201509,IR390
EDDW,Germany,Bremen,201510,IR390
EDDW,Germany,Bremen,201511,IR390
EDDW,Germany,Bremen,201512,IR390
EDDW,Germany,Bremen,201601,IR390
EDDW,Germany,Bremen,201602,IR390
EDDW,Germany,Bremen,201603,IR390
EDDW,Germany,Bremen,201604,IR390
EDDW,Germany,Bremen,201605,IR390
EDDW,Germany,Bremen,201606,IR390
EDDW,Germany,Bremen,201607,IR390
EDDW,Germany,Bremen,201608,IR390
EDDW,Germany,Bremen,201609,IR390
EDDW,Germany,Bremen,201610,IR390
EDDW,Germany,Bremen,201611,IR390
EDDW,Germany,Bremen,201612,IR390
EDDW,Germany,Bremen,201701,IR390
EDDW,Germany,Bremen,201702,IR390
EDDW,Germany,Bremen,201703,IR390
EDDW,Germany,Bremen,201704,IR390
EDDW,Germany,Bremen,201705,IR390
EDDW,Germany,Bremen,201706,IR390
EDDW,Germany,Bremen,201707,IR390
EDDW,Germany,Bremen,201708,IR390
EDDW,Germany,Bremen,201709,IR390
EDDW,Germany,Bremen,201710,IR390
EDDW,Germany,Bremen,201711,IR390
EDDW,Germany,Bremen,201712,IR390
EDDW,Germany,Bremen,201801,IR390
EDDW,Germany,Bremen,201802,IR390
EDDW,Germany,Bremen,201803,IR390
EDDW,Germany,Bremen,201804,IR390
EDDW,Germany,Bremen,201805,IR390
EDDW,Germany,Bremen,201806,IR390
EDDW,Germany,Bremen,201807,IR390
EDDW,Germany,Bremen,201808,IR390
EDDW,Germany,Bremen,201809,IR390
EDDW,Germany,Bremen,201810,IR390
EDDW,Germany,Bremen,201811,IR390
EDDW,Germany,Bremen,201812,IR390
EDDW,Germany,Bremen,201901,IR390
EDDW,Germany,Bremen,201902,IR390
EDDW,Germany,Bremen,201903,IR390
EETN,Estonia,Tallinn,201501,IR691
EETN,Estonia,Tallinn,201502,IR691
EETN,Estonia,Tallinn,201503,IR691
EETN,Estonia,Tallinn,201504,IR691
EETN,Estonia,Tallinn,201505,IR390
EETN,Estonia,Tallinn,201506,IR390
EETN,Estonia,Tallinn,201507,IR390
EETN,Estonia,Tallinn,201508,IR390
EETN,Estonia,Tallinn,201509,IR390
EETN,Estonia,Tallinn,201510,IR390
EETN,Estonia,Tallinn,201511,IR390
EETN,Estonia,Tallinn,201512,IR390
EETN,Estonia,Tallinn,201601,IR390
EETN,Estonia,Tallinn,201602,IR390
EETN,Estonia,Tallinn,201603,IR390
EETN,Estonia,Tallinn,201604,IR390
EETN,Estonia,Tallinn,201605,IR390
EETN,Estonia,Tallinn,201606,IR390
EETN,Estonia,Tallinn,201607,IR390
EETN,Estonia,Tallinn,201608,IR390
EETN,Estonia,Tallinn,201609,IR390
EETN,Estonia,Tallinn,201610,IR390
EETN,Estonia,Tallinn,201611,IR390
EETN,Estonia,Tallinn,201612,IR390
EETN,Estonia,Tallinn,201701,IR390
EETN,Estonia,Tallinn,201702,IR390
EETN,Estonia,Tallinn,201703,IR390
EETN,Estonia,Tallinn,201704,IR390
EETN,Estonia,Tallinn,201705,IR390
EETN,Estonia,Tallinn,201706,IR390
EETN,Estonia,Tallinn,201707,IR390
EETN,Estonia,Tallinn,201708,IR390
EETN,Estonia,Tallinn,201709,IR390
EETN,Estonia,Tallinn,201710,IR390
EETN,Estonia,Tallinn,201711,IR390
EETN,Estonia,Tallinn,201712,IR390
EETN,Estonia,Tallinn,201801,IR390
EETN,Estonia,Tallinn,201802,IR390
EETN,Estonia,Tallinn,201803,IR390
EETN,Estonia,Tallinn,201804,IR390
EETN,Estonia,Tallinn,201805,IR390
EETN,Estonia,Tallinn,201806,IR390
EETN,Estonia,Tallinn,201807,IR390
EETN,Estonia,Tallinn,201808,IR390
EETN,Estonia,Tallinn,201809,IR390
EETN,Estonia,Tallinn,201810,IR390
EETN,Estonia,Tallinn,201811,IR390
EETN,Estonia,Tallinn,201812,IR390
EETN,Estonia,Tallinn,201901,IR390
EETN,Estonia,Tallinn,201902,IR390
EETN,Estonia,Tallinn,201903,IR390
EFHK,Finland,Helsinki/ Vantaa,201501,IR691
EFHK,Finland,Helsinki/ Vantaa,201502,IR691
EFHK,Finland,Helsinki/ Vantaa,201503,IR691
EFHK,Finland,Helsinki/ Vantaa,201504,IR691
EFHK,Finland,Helsinki/ Vantaa,201505,IR691
EFHK,Finland,Helsinki/ Vantaa,201506,IR691
EFHK,Finland,Helsinki/ Vantaa,201507,IR691
EFHK,Finland,Helsinki/ Vantaa,201508,IR691
EFHK,Finland,Helsinki/ Vantaa,201509,IR691
EFHK,Finland,Helsinki/ Vantaa,201510,IR691
EFHK,Finland,Helsinki/ Vantaa,201511,IR691
EFHK,Finland,Helsinki/ Vantaa,201512,IR691
EFHK,Finland,Helsinki/ Vantaa,201601,IR691
EFHK,Finland,Helsinki/ Vantaa,201602,IR691
EFHK,Finland,Helsinki/ Vantaa,201603,IR691
EFHK,Finland,Helsinki/ Vantaa,201604,IR390
EFHK,Finland,Helsinki/ Vantaa,201605,IR390
EFHK,Finland,Helsinki/ Vantaa,201606,IR390
EFHK,Finland,Helsinki/ Vantaa,201607,IR390
EFHK,Finland,Helsinki/ Vantaa,201608,IR390
EFHK,Finland,Helsinki/ Vantaa,201609,IR390
EFHK,Finland,Helsinki/ Vantaa,201610,IR390
EFHK,Finland,Helsinki/ Vantaa,201611,IR390
EFHK,Finland,Helsinki/ Vantaa,201612,IR390
EFHK,Finland,Helsinki/ Vantaa,201701,IR390
EFHK,Finland,Helsinki/ Vantaa,201702,IR390
EFHK,Finland,Helsinki/ Vantaa,201703,IR390
EFHK,Finland,Helsinki/ Vantaa,201704,IR390
EFHK,Finland,Helsinki/ Vantaa,201705,IR390
EFHK,Finland,Helsinki/ Vantaa,201706,IR390
EFHK,Finland,Helsinki/ Vantaa,201707,IR390
EFHK,Finland,Helsinki/ Vantaa,201708,IR390
EFHK,Finland,Helsinki/ Vantaa,201709,IR390
EFHK,Finland,Helsinki/ Vantaa,201710,IR390
EFHK,Finland,Helsinki/ Vantaa,201711,IR390
EFHK,Finland,Helsinki/ Vantaa,201712,IR390
EFHK,Finland,Helsinki/ Vantaa,201801,IR390
EFHK,Finland,Helsinki/ Vantaa,201802,IR390
EFHK,Finland,Helsinki/ Vantaa,201803,IR390
EFHK,Finland,Helsinki/ Vantaa,201804,IR390
EFHK,Finland,Helsinki/ Vantaa,201805,IR390
EFHK,Finland,Helsinki/ Vantaa,201806,IR390
EFHK,Finland,Helsinki/ Vantaa,201807,IR390
EFHK,Finland,Helsinki/ Vantaa,201808,IR390
EFHK,Finland,Helsinki/ Vantaa,201809,IR390
EFHK,Finland,Helsinki/ Vantaa,201810,IR390
EFHK,Finland,Helsinki/ Vantaa,201811,IR390
EFHK,Finland,Helsinki/ Vantaa,201812,IR390
EFHK,Finland,Helsinki/ Vantaa,201901,IR390
EFHK,Finland,Helsinki/ Vantaa,201902,IR390
EFHK,Finland,Helsinki/ Vantaa,201903,IR390
EGBB,United Kingdom,Birmingham,201501,IR390
EGBB,United Kingdom,Birmingham,201502,IR390
EGBB,United Kingdom,Birmingham,201503,IR390
EGBB,United Kingdom,Birmingham,201504,IR390
EGBB,United Kingdom,Birmingham,201505,IR390
EGBB,United Kingdom,Birmingham,201506,IR390
EGBB,United Kingdom,Birmingham,201507,IR390
EGBB,United Kingdom,Birmingham,201508,IR390
EGBB,United Kingdom,Birmingham,201509,IR390
EGBB,United Kingdom,Birmingham,201510,IR390
EGBB,United Kingdom,Birmingham,201511,IR390
EGBB,United Kingdom,Birmingham,201512,IR390
EGBB,United Kingdom,Birmingham,201601,IR390
EGBB,United Kingdom,Birmingham,201602,IR390
EGBB,United Kingdom,Birmingham,201603,IR390
EGBB,United Kingdom,Birmingham,201604,IR390
EGBB,United Kingdom,Birmingham,201605,IR390
EGBB,United Kingdom,Birmingham,201606,IR390
EGBB,United Kingdom,Birmingham,201607,IR390
EGBB,United Kingdom,Birmingham,201608,IR390
EGBB,United Kingdom,Birmingham,201609,IR390
EGBB,United Kingdom,Birmingham,201610,IR390
EGBB,United Kingdom,Birmingham,201611,IR390
EGBB,United Kingdom,Birmingham,201612,IR390
EGBB,United Kingdom,Birmingham,201701,IR390
EGBB,United Kingdom,Birmingham,201702,IR390
EGBB,United Kingdom,Birmingham,201703,IR390
EGBB,United Kingdom,Birmingham,201704,IR390
EGBB,United Kingdom,Birmingham,201705,IR390
EGBB,United Kingdom,Birmingham,201706,IR390
EGBB,United Kingdom,Birmingham,201707,IR390
EGBB,United Kingdom,Birmingham,201708,IR390
EGBB,United Kingdom,Birmingham,201709,IR390
EGBB,United Kingdom,Birmingham,201710,IR390
EGBB,United Kingdom,Birmingham,201711,IR390
EGBB,United Kingdom,Birmingham,201712,IR390
EGBB,United Kingdom,Birmingham,201801,IR390
EGBB,United Kingdom,Birmingham,201802,IR390
EGBB,United Kingdom,Birmingham,201803,IR390
EGBB,United Kingdom,Birmingham,201804,IR390
EGBB,United Kingdom,Birmingham,201805,IR390
EGBB,United Kingdom,Birmingham,201806,IR390
EGBB,United Kingdom,Birmingham,201807,IR390
EGBB,United Kingdom,Birmingham,201808,IR390
EGBB,United Kingdom,Birmingham,201809,IR390
EGBB,United Kingdom,Birmingham,201810,IR390
EGBB,United Kingdom,Birmingham,201811,IR390
EGBB,United Kingdom,Birmingham,201812,IR390
EGBB,United Kingdom,Birmingham,201901,IR390
EGBB,United Kingdom,Birmingham,201902,IR390
EGBB,United Kingdom,Birmingham,201903,IR390
EGCC,United Kingdom,Manchester,201501,IR390
EGCC,United Kingdom,Manchester,201502,IR390
EGCC,United Kingdom,Manchester,201503,IR390
EGCC,United Kingdom,Manchester,201504,IR390
EGCC,United Kingdom,Manchester,201505,IR390
EGCC,United Kingdom,Manchester,201506,IR390
EGCC,United Kingdom,Manchester,201507,IR390
EGCC,United Kingdom,Manchester,201508,IR390
EGCC,United Kingdom,Manchester,201509,IR390
EGCC,United Kingdom,Manchester,201510,IR390
EGCC,United Kingdom,Manchester,201511,IR390
EGCC,United Kingdom,Manchester,201512,IR390
EGCC,United Kingdom,Manchester,201601,IR390
EGCC,United Kingdom,Manchester,201602,IR390
EGCC,United Kingdom,Manchester,201603,IR390
EGCC,United Kingdom,Manchester,201604,IR390
EGCC,United Kingdom,Manchester,201605,IR390
EGCC,United Kingdom,Manchester,201606,IR390
EGCC,United Kingdom,Manchester,201607,IR390
EGCC,United Kingdom,Manchester,201608,IR390
EGCC,United Kingdom,Manchester,201609,IR390
EGCC,United Kingdom,Manchester,201610,IR390
EGCC,United Kingdom,Manchester,201611,IR390
EGCC,United Kingdom,Manchester,201612,IR390
EGCC,United Kingdom,Manchester,201701,IR390
EGCC,United Kingdom,Manchester,201702,IR390
EGCC,United Kingdom,Manchester,201703,IR390
EGCC,United Kingdom,Manchester,201704,IR390
EGCC,United Kingdom,Manchester,201705,IR390
EGCC,United Kingdom,Manchester,201706,IR390
EGCC,United Kingdom,Manchester,201707,IR390
EGCC,United Kingdom,Manchester,201708,IR390
EGCC,United Kingdom,Manchester,201709,IR390
EGCC,United Kingdom,Manchester,201710,IR390
EGCC,United Kingdom,Manchester,201711,IR390
EGCC,United Kingdom,Manchester,201712,IR390
EGCC,United Kingdom,Manchester,201801,IR390
EGCC,United Kingdom,Manchester,201802,IR390
EGCC,United Kingdom,Manchester,201803,IR390
EGCC,United Kingdom,Manchester,201804,IR390
EGCC,United Kingdom,Manchester,201805,IR390
EGCC,United Kingdom,Manchester,201806,IR390
EGCC,United Kingdom,Manchester,201807,IR390
EGCC,United Kingdom,Manchester,201808,IR390
EGCC,United Kingdom,Manchester,201809,IR390
EGCC,United Kingdom,Manchester,201810,IR390
EGCC,United Kingdom,Manchester,201811,IR390
EGCC,United Kingdom,Manchester,201812,IR390
EGCC,United Kingdom,Manchester,201901,IR390
EGCC,United Kingdom,Manchester,201902,IR390
EGCC,United Kingdom,Manchester,201903,IR390
EGGD,United Kingdom,Bristol,201501,IR691
EGGD,United Kingdom,Bristol,201502,IR691
EGGD,United Kingdom,Bristol,201503,IR691
EGGD,United Kingdom,Bristol,201504,IR390
EGGD,United Kingdom,Bristol,201505,IR390
EGGD,United Kingdom,Bristol,201506,IR390
EGGD,United Kingdom,Bristol,201507,IR390
EGGD,United Kingdom,Bristol,201508,IR390
EGGD,United Kingdom,Bristol,201509,IR390
EGGD,United Kingdom,Bristol,201510,IR390
EGGD,United Kingdom,Bristol,201511,IR390
EGGD,United Kingdom,Bristol,201512,IR390
EGGD,United Kingdom,Bristol,201601,IR390
EGGD,United Kingdom,Bristol,201602,IR390
EGGD,United Kingdom,Bristol,201603,IR390
EGGD,United Kingdom,Bristol,201604,IR390
EGGD,United Kingdom,Bristol,201605,IR390
EGGD,United Kingdom,Bristol,201606,IR390
EGGD,United Kingdom,Bristol,201607,IR390
EGGD,United Kingdom,Bristol,201608,IR390
EGGD,United Kingdom,Bristol,201609,IR390
EGGD,United Kingdom,Bristol,201610,IR390
EGGD,United Kingdom,Bristol,201611,IR390
EGGD,United Kingdom,Bristol,201612,IR390
EGGD,United Kingdom,Bristol,201701,IR390
EGGD,United Kingdom,Bristol,201702,IR390
EGGD,United Kingdom,Bristol,201703,IR390
EGGD,United Kingdom,Bristol,201704,IR390
EGGD,United Kingdom,Bristol,201705,IR390
EGGD,United Kingdom,Bristol,201706,IR390
EGGD,United Kingdom,Bristol,201707,IR390
EGGD,United Kingdom,Bristol,201708,IR390
EGGD,United Kingdom,Bristol,201709,IR390
EGGD,United Kingdom,Bristol,201710,IR390
EGGD,United Kingdom,Bristol,201711,IR390
EGGD,United Kingdom,Bristol,201712,IR390
EGGD,United Kingdom,Bristol,201801,IR390
EGGD,United Kingdom,Bristol,201802,IR390
EGGD,United Kingdom,Bristol,201803,IR390
EGGD,United Kingdom,Bristol,201804,IR390
EGGD,United Kingdom,Bristol,201805,IR390
EGGD,United Kingdom,Bristol,201806,IR390
EGGD,United Kingdom,Bristol,201807,IR390
EGGD,United Kingdom,Bristol,201808,IR390
EGGD,United Kingdom,Bristol,201809,IR390
EGGD,United Kingdom,Bristol,201810,IR390
EGGD,United Kingdom,Bristol,201811,IR390
EGGD,United Kingdom,Bristol,201812,IR390
EGGD,United Kingdom,Bristol,201901,IR390
EGGD,United Kingdom,Bristol,201902,IR390
EGGD,United Kingdom,Bristol,201903,IR390
EGGW,United Kingdom,London/ Luton,201501,IR691
EGGW,United Kingdom,London/ Luton,201502,IR691
EGGW,United Kingdom,London/ Luton,201503,IR691
EGGW,United Kingdom,London/ Luton,201504,IR691
EGGW,United Kingdom,London/ Luton,201505,IR691
EGGW,United Kingdom,London/ Luton,201506,IR691
EGGW,United Kingdom,London/ Luton,201507,IR691
EGGW,United Kingdom,London/ Luton,201508,IR691
EGGW,United Kingdom,London/ Luton,201509,IR691
EGGW,United Kingdom,London/ Luton,201510,IR691
EGGW,United Kingdom,London/ Luton,201511,IR691
EGGW,United Kingdom,London/ Luton,201512,IR691
EGGW,United Kingdom,London/ Luton,201601,IR691
EGGW,United Kingdom,London/ Luton,201602,IR691
EGGW,United Kingdom,London/ Luton,201603,IR691
EGGW,United Kingdom,London/ Luton,201604,IR390
EGGW,United Kingdom,London/ Luton,201605,IR390
EGGW,United Kingdom,London/ Luton,201606,IR390
EGGW,United Kingdom,London/ Luton,201607,IR390
EGGW,United Kingdom,London/ Luton,201608,IR390
EGGW,United Kingdom,London/ Luton,201609,IR390
EGGW,United Kingdom,London/ Luton,201610,IR390
EGGW,United Kingdom,London/ Luton,201611,IR390
EGGW,United Kingdom,London/ Luton,201612,IR390
EGGW,United Kingdom,London/ Luton,201701,IR390
EGGW,United Kingdom,London/ Luton,201702,IR390
EGGW,United Kingdom,London/ Luton,201703,IR390
EGGW,United Kingdom,London/ Luton,201704,IR390
EGGW,United Kingdom,London/ Luton,201705,IR390
EGGW,United Kingdom,London/ Luton,201706,IR390
EGGW,United Kingdom,London/ Luton,201707,IR390
EGGW,United Kingdom,London/ Luton,201708,IR390
EGGW,United Kingdom,London/ Luton,201709,IR390
EGGW,United Kingdom,London/ Luton,201710,IR390
EGGW,United Kingdom,London/ Luton,201711,IR390
EGGW,United Kingdom,London/ Luton,201712,IR390
EGGW,United Kingdom,London/ Luton,201801,IR390
EGGW,United Kingdom,London/ Luton,201802,IR390
EGGW,United Kingdom,London/ Luton,201803,IR390
EGGW,United Kingdom,London/ Luton,201804,IR390
EGGW,United Kingdom,London/ Luton,201805,IR390
EGGW,United Kingdom,London/ Luton,201806,IR390
EGGW,United Kingdom,London/ Luton,201807,IR390
EGGW,United Kingdom,London/ Luton,201808,IR390
EGGW,United Kingdom,London/ Luton,201809,IR390
EGGW,United Kingdom,London/ Luton,201810,IR390
EGGW,United Kingdom,London/ Luton,201811,IR390
EGGW,United Kingdom,London/ Luton,201812,IR390
EGGW,United Kingdom,London/ Luton,201901,IR390
EGGW,United Kingdom,London/ Luton,201902,IR390
EGGW,United Kingdom,London/ Luton,201903,IR390
EGKK,United Kingdom,London/ Gatwick,201501,IR390
EGKK,United Kingdom,London/ Gatwick,201502,IR390
EGKK,United Kingdom,London/ Gatwick,201503,IR390
EGKK,United Kingdom,London/ Gatwick,201504,IR390
EGKK,United Kingdom,London/ Gatwick,201505,IR390
EGKK,United Kingdom,London/ Gatwick,201506,IR390
EGKK,United Kingdom,London/ Gatwick,201507,IR390
EGKK,United Kingdom,London/ Gatwick,201508,IR390
EGKK,United Kingdom,London/ Gatwick,201509,IR390
EGKK,United Kingdom,London/ Gatwick,201510,IR390
